,x,A,P,rho,u,y,PPo,TTo,T
504,18.33877171562492,1.0971433337776602,2383759.4139852296,66.92122032816042,261.56484206260683,0.052587906748750135,23.837594139852296,0.8246764445692317,259.5009368126002
505,18.47789689624992,1.097899348685798,2379798.1225669514,66.8171050215148,261.7920213540218,0.05282548863143288,23.797981225669513,0.8244960416825812,259.4441694362578
506,18.61702207687492,1.0986547460775442,2375857.880327639,66.71353827343984,262.01815117940583,0.05306169286354978,23.758578803276393,0.8243163793763447,259.3876350983544
507,18.756147257499922,1.0994095246855995,2371938.4761207947,66.61051459908568,262.2432418311674,0.053296534624648784,23.719384761207948,0.8241374508712109,259.331331665644
508,18.895272438124923,1.1001636838222457,2368039.6994694257,66.50802852993637,262.4673035910415,0.05353002899860326,23.680396994694256,0.8239592493704735,259.2752569994069
509,19.034397618749924,1.100917223370073,2364161.3405879023,66.40607461440182,262.69034672879457,0.05376219097336532,23.641613405879024,0.8237817680613658,259.21940895587
510,19.173522799374926,1.1016701437727088,2360303.190406224,66.30464741847192,262.9123815007684,0.053993035440557446,23.60303190406224,0.8236050001165209,259.16378538666567
511,19.312647979999927,1.1024224460255458,2356465.0405917806,66.20374152630545,263.13341814856983,0.05422257719520773,23.564650405917806,0.823428938695319,259.10838413925603
512,19.451773160624928,1.1031741316664696,2352646.683571492,66.1033515408284,263.3534668977243,0.05445083093544256,23.526466835714917,0.8232535769452614,259.0532030573654
513,19.59089834124993,1.1039252027665876,2348847.9125534855,66.00347208431977,263.57253795634904,0.05467781126218796,23.488479125534855,0.8230789080033251,258.9982399814063
514,19.73002352187493,1.1046756619209561,2345068.521548399,65.90409779898754,263.7906415138459,0.05490353267888626,23.450685215483986,0.8229049249973104,258.9434927489037
515,19.86914870249993,1.1054255122393097,2341308.305390101,65.80522334752894,264.00778773960445,0.055128009591228766,23.41308305390101,0.8227316210471656,258.8889591949116
516,20.008273883124932,1.106174757336789,2337567.059756814,65.70684341370192,264.22398678169446,0.055351256306839236,23.375670597568142,0.822558989266327,258.8346371524351
